2.5,6,630719.9999999999,1.9271172665391583,0.2920193593289562
2.5,7,858480.0000000001,2.163769399398668,0.4411391199525196
2.5,8,1121280.0000000002,2.391976802653306,0.6193424346870375
2.5,9,1419120.0000000002,2.6130804220866928,0.8263891088336747
2.5,10,1752000.0000000002,2.8280753730732933,1.0620395868219394
2.5,11,2119919.9999999995,3.0377283108362128,1.3260585630478359
2.5,12,2522880.0000000005,3.2426470019634914,1.6182170816112968
2.5,13,2960879.999999998,3.44332428789495,1.9382936239664896
2.5,14,3433920.0000000005,3.640167258974909,2.2860745683167143
2.5,15,3942000.0000000005,3.8335173802366107,2.661354271443849
2.5,16,4485120.000000001,4.0236648217509705,3.0639349294375715
2.5,17,5063280.000000001,4.210858935340621,3.4936263136661982
2.5,18,5676479.999999996,4.395316087472407,3.9502454410629118
2.5,19,6324720.000000001,4.577225629520828,4.433616214823971
2.5,20,7008000.000000001,4.756754525400175,4.943569057407869
2.5,21,7726320.0000000065,4.9340509918955515,5.479940548893753
2.5,22,8479679.999999994,5.109247400120183,6.042573078244115
2.5,23,9268079.999999994,5.282462615323782,6.631314511567319
2.5,24,10091519.999999994,5.453803903768271,7.246017879321602
2.5,25,10950000.00000001,5.623368501668517,7.886541083067515
2.5,26,11843520.000000011,5.791244917331555,8.552746621562688
2.5,27,12772079.999999993,5.957514020461339,9.24450133551249
2.5,28,13735679.999999993,6.122249960064198,9.961676170022745
2.5,29,14734319.99999999,6.285520943118045,10.70414595366869
2.5,30,15768000.000000015,6.447389899222893,11.471789193047782
2.5,31,16836720.000000015,6.6079150511886935,12.264487881690554
2.5,32,17940479.99999999,6.767150407488556,13.082127322241847
2.5,33,19079279.99999999,6.925146189391988,13.92459596088141
2.5,34,20253119.99999999,7.0819492031646,14.791785233018372
2.5,35,21462000.00000002,7.237603165810893,15.683589419363367
2.5,36,22705920.00000002,7.392148991323084,16.599905511551444
2.5,37,23984879.999999985,7.545625043190152,17.5406330865557
2.5,38,25298879.999999985,7.698067357949668,18.505674189195354
2.5,39,26647919.999999985,7.849509843778674,19.494933222101217
2.5,40,28031999.999999985,7.999984457479794,20.50831684255676
2.5,41,29451120.000000026,8.149521362694754,21.54573386568341
2.5,42,30905279.99999998,8.298149071746016,22.60709517348523
2.5,43,32394480.00000008,8.445894573150328,23.69231362931012
2.5,44,33918719.99999998,8.592783446551186,24.801303997323494
2.5,45,35477999.99999998,8.738839966569252,25.933982866624813
2.5,46,37072319.99999998,8.884087196861861,27.090268579669644
2.5,47,38701679.99999998,9.028547075507408,28.270081164688
2.5,48,40366080.0000001,9.172240492682288,29.473342271816225
2.5,49,42065519.99999998,9.31518736147215,30.699975112683262
2.5,50,43799999.99999998,9.457406682551973,31.949904403213228
2.5,51,45569519.99999997,9.59891660337784,33.22305630942621
2.5,52,47374079.99999997,9.739734472454485,34.51935839603624
2.5,53,49213680.00000012,9.879876889175103,35.838739577661975
2.5,54,51088319.99999997,10.019359749671302,37.181130072479945
2.5,55,52997999.99999997,10.158198289060588,38.54646135816337
2.5,56,54942719.99999997,10.296407120434692,39.93466612996199
2.5,57,56922479.99999996,10.434000270893886,41.34567826078916
2.5,58,58937280.00000014,10.570991214898916,42.77943276319224
2.5,59,60987119.99999996,10.707392905183049,44.23586575309238
3,6,408800.0,1.680117418322168,0.1722186859518912
3,7,556422.2222222221,1.8867319352620544,0.2700102949296978
3,8,726755.5555555554,2.085903177962216,0.3881892421507266
3,9,919800.0000000002,2.278834917479146,0.5266203054006554
3,10,1135555.555555556,2.4664124654627817,0.6851650603551117
3,11,1374022.2222222225,2.6493140543627147,0.863684235026398
3,12,1635199.9999999995,2.8280753730732933,1.0620395868219394
3,13,1919088.8888888902,3.00312972291522,1.2800951704096908
3,14,2225688.88888889,3.174834379343023,1.5177181270140632
3,15,2555000.0000000005,3.3434886379014586,1.7747791385982545
3,16,2907022.222222223,3.5093465912935997,2.0511526572840615
3,17,3281755.555555557,3.672626431163725,2.3467169872547524
3,18,3679200.000000001,3.8335173802366107,2.661354271443849
3,19,4099355.555555556,3.992184962891554,2.9949504179957547
3,20,4542222.222222224,4.1487750824764476,3.347394989802686
3,21,5007800.000000001,4.303417223741703,3.7185810726132056
3,22,5496088.88888889,4.456227002080332,4.108405131991017
3,23,6007088.888888892,4.607308217200061,4.51676686590824
3,24,6540800.000000007,4.756754525400175,4.943569057407869
3,25,7097222.222222217,4.904650814529213,5.388717430184697
3,26,7676355.555555557,5.051074344462307,5.852120508861639
3,27,8278200.000000002,5.196095700698083,6.3336894850128225
3,28,8902755.55555556,5.339779597573772,6.833338089494605
3,29,9550022.222222224,5.482185559398006,7.350982471316786
3,30,10220000.000000002,5.623368501668517,7.886541083067515
3,31,10912688.888888894,5.76337922990234,8.439934572762771
3,32,11628088.888888892,5.902264870058461,9.011085681901118
